Date and Time,Time (s),Temperature (C),Position (m),Velocity (m/s),Acceleration (m/s²),Temperature (°C)
05/26/2020 4:13:36 AM,46380,38.9,0.16,-4.78E-06,-2.97E-07,21.8
05/26/2020 4:14:06 AM,46410,38.8,0.16,-2.39E-05,-3.72E-08,21.8
05/26/2020 4:14:36 AM,46440,39,0.16,-1.62E-05,2.97E-07,21.8
05/26/2020 4:15:06 AM,46470,39,0.16,9.56E-06,3.77E-07,21.8
05/26/2020 4:15:36 AM,46500,39.1,0.16,1.53E-05,7.96E-08,21.8
05/26/2020 4:16:06 AM,46530,39.2,0.16,1.24E-05,-2.60E-07,21.9
05/26/2020 4:16:36 AM,46560,39.2,0.16,-4.78E-06,-3.29E-07,21.8
05/26/2020 4:17:06 AM,46590,39.3,0.16,-1.72E-05,-1.22E-07,21.8
05/26/2020 4:17:36 AM,46620,39.3,0.16,-1.43E-05,2.02E-07,21.9
05/26/2020 4:18:06 AM,46650,39.3,0.16,0,3.66E-07,21.8
05/26/2020 4:18:36 AM,46680,39.3,0.16,1.43E-05,4.09E-07,21.8
05/26/2020 4:19:06 AM,46710,39.3,0.16,2.01E-05,2.65E-07,21.9
05/26/2020 4:19:36 AM,46740,39.3,0.16,3.92E-05,-1.59E-07,21.9
05/26/2020 4:20:06 AM,46770,39.3,0.16,2.29E-05,-6.69E-07,21.9
05/26/2020 4:20:36 AM,46800,39.3,0.16,-1.72E-05,-6.74E-07,21.9
05/26/2020 4:21:06 AM,46830,39.3,0.16,-4.40E-05,4.25E-08,21.9
05/26/2020 4:21:36 AM,46860,39.3,0.16,-1.53E-05,5.73E-07,21.9
05/26/2020 4:22:06 AM,46890,39.3,0.16,2.87E-05,3.82E-07,21.9
05/26/2020 4:22:36 AM,46920,39.3,0.16,1.34E-05,-1.38E-07,21.9
05/26/2020 4:23:06 AM,46950,39.2,0.16,-3.82E-06,-3.24E-07,21.9
05/26/2020 4:23:36 AM,46980,39.2,0.16,-7.64E-06,-1.75E-07,21.9
05/26/2020 4:24:06 AM,47010,39.2,0.16,-8.60E-06,-3.72E-08,21.9
05/26/2020 4:24:36 AM,47040,39.2,0.16,-1.34E-05,9.56E-08,21.9
05/26/2020 4:25:06 AM,47070,39.1,0.16,-4.78E-06,2.12E-07,21.9
05/26/2020 4:25:36 AM,47100,39,0.16,5.73E-06,2.34E-07,21.9
05/26/2020 4:26:06 AM,47130,39,0.16,1.05E-05,9.02E-08,21.9
05/26/2020 4:26:36 AM,47160,38.9,0.16,1.34E-05,-9.56E-08,21.9
05/26/2020 4:27:06 AM,47190,39,0.16,3.82E-06,-2.44E-07,21.9
05/26/2020 4:27:36 AM,47220,39,0.16,-4.78E-06,-1.65E-07,21.9
05/26/2020 4:28:06 AM,47250,39.1,0.16,-1.53E-05,8.49E-08,21.8
05/26/2020 4:28:36 AM,47280,39.1,0.16,2.87E-06,1.49E-07,21.7
05/26/2020 4:29:06 AM,47310,39.2,0.16,1.15E-05,-2.65E-08,21.6
05/26/2020 4:29:36 AM,47340,39.2,0.16,-4.78E-06,-4.25E-08,21.5
05/26/2020 4:30:06 AM,47370,39.2,0.16,-1.24E-05,4.09E-07,21.5
05/26/2020 4:30:36 AM,47400,39.2,0.16,1.91E-05,6.69E-07,21.5
05/26/2020 4:31:06 AM,47430,39.2,0.16,6.12E-05,7.43E-08,21.6
05/26/2020 4:31:36 AM,47460,39.1,0.16,4.20E-05,-8.87E-07,21.6
05/26/2020 4:32:06 AM,47490,39.2,0.16,-2.20E-05,-1.02E-06,21.6
05/26/2020 4:32:36 AM,47520,39.2,0.16,-5.73E-05,-2.34E-07,21.6
05/26/2020 4:33:06 AM,47550,39.2,0.16,-2.39E-05,4.78E-07,21.6
05/26/2020 4:33:36 AM,47580,39.2,0.16,1.91E-06,4.62E-07,21.6
05/26/2020 4:34:06 AM,47610,39.2,0.16,4.78E-06,1.17E-07,21.6
05/26/2020 4:34:36 AM,47640,39.1,0.16,-2.87E-06,3.72E-08,21.7
05/26/2020 4:35:06 AM,47670,39.1,0.16,1.91E-06,4.25E-08,21.7
05/26/2020 4:35:36 AM,47700,39,0.16,1.15E-05,-6.37E-08,21.7
05/26/2020 4:36:06 AM,47730,39,0.16,-1.91E-06,-2.34E-07,21.7
05/26/2020 4:36:36 AM,47760,39,0.16,-1.05E-05,-2.02E-07,21.7
05/26/2020 4:37:06 AM,47790,39,0.16,-1.82E-05,7.96E-08,21.8
05/26/2020 4:37:36 AM,47820,38.9,0.16,-8.60E-06,2.65E-07,21.8
05/26/2020 4:38:06 AM,47850,38.8,0.16,1.05E-05,2.39E-07,21.8
05/26/2020 4:38:36 AM,47880,38.8,0.16,8.60E-06,7.96E-08,21.8
05/26/2020 4:39:06 AM,47910,38.9,0.16,7.64E-06,-2.12E-08,21.8
05/26/2020 4:39:36 AM,47940,39,0.16,8.60E-06,-7.43E-08,21.8
05/26/2020 4:40:06 AM,47970,39.1,0.16,6.69E-06,-2.23E-07,21.8
05/26/2020 4:40:36 AM,48000,39.1,0.16,-3.82E-06,-3.08E-07,21.8
05/26/2020 4:41:06 AM,48030,39.1,0.16,-2.01E-05,-2.12E-08,21.8
05/26/2020 4:41:36 AM,48060,39.2,0.16,-2.01E-05,5.68E-07,21.8
05/26/2020 4:42:06 AM,48090,39.2,0.16,1.91E-05,7.54E-07,21.8
05/26/2020 4:42:36 AM,48120,39.2,0.16,5.92E-05,5.84E-08,21.8
05/26/2020 4:43:06 AM,48150,39.2,0.16,3.63E-05,-9.45E-07,21.8
05/26/2020 4:43:36 AM,48180,39.2,0.16,-2.68E-05,-1.10E-06,21.8
05/26/2020 4:44:06 AM,48210,39.2,0.16,-6.50E-05,-2.50E-07,21.8
05/26/2020 4:44:36 AM,48240,39.2,0.16,-3.73E-05,5.68E-07,21.8
05/26/2020 4:45:06 AM,48270,39.2,0.16,1.91E-06,8.02E-07,21.8
05/26/2020 4:45:36 AM,48300,39.2,0.16,8.60E-06,5.68E-07,21.8
05/26/2020 4:46:06 AM,48330,39.2,0.16,3.34E-05,1.33E-07,21.8
05/26/2020 4:46:36 AM,48360,39.2,0.16,3.34E-05,-2.23E-07,21.8
05/26/2020 4:47:06 AM,48390,39.1,0.16,9.56E-07,-4.14E-07,21.8
05/26/2020 4:47:36 AM,48420,39.1,0.16,9.56E-07,-2.87E-07,21.8
05/26/2020 4:48:06 AM,48450,39.1,0.16,-8.60E-06,-2.07E-07,21.8
05/26/2020 4:48:36 AM,48480,39,0.16,-8.60E-06,-2.28E-07,21.8
05/26/2020 4:49:06 AM,48510,39,0.16,-2.68E-05,5.31E-09,21.8
05/26/2020 4:49:36 AM,48540,39,0.16,-2.20E-05,2.44E-07,21.8
05/26/2020 4:50:06 AM,48570,39,0.16,5.73E-06,3.45E-07,21.8
05/26/2020 4:50:36 AM,48600,38.9,0.16,2.87E-06,2.60E-07,21.8
05/26/2020 4:51:06 AM,48630,38.9,0.16,1.05E-05,1.11E-07,21.8
05/26/2020 4:51:36 AM,48660,38.9,0.16,2.01E-05,-8.49E-08,21.8
05/26/2020 4:52:06 AM,48690,39,0.16,8.60E-06,-3.45E-07,21.8
05/26/2020 4:52:36 AM,48720,39,0.16,-1.05E-05,-3.77E-07,21.8
05/26/2020 4:53:06 AM,48750,39.2,0.16,-2.10E-05,-1.33E-07,21.8
05/26/2020 4:53:36 AM,48780,39.2,0.16,-1.82E-05,1.17E-07,21.7
05/26/2020 4:54:06 AM,48810,39.2,0.16,-7.64E-06,2.12E-07,21.7
05/26/2020 4:54:36 AM,48840,39.2,0.16,-2.87E-06,1.43E-07,21.8
05/26/2020 4:55:06 AM,48870,39.2,0.16,1.91E-06,2.18E-07,21.8
05/26/2020 4:55:36 AM,48900,39.2,0.16,-1.91E-06,5.36E-07,21.7
05/26/2020 4:56:06 AM,48930,39.2,0.16,3.06E-05,7.43E-07,21.7
05/26/2020 4:56:36 AM,48960,39.2,0.16,6.50E-05,2.65E-07,21.7
05/26/2020 4:57:06 AM,48990,39.2,0.16,6.88E-05,-8.28E-07,21.7
05/26/2020 4:57:36 AM,49020,39.1,0.16,7.64E-06,-1.24E-06,21.7
05/26/2020 4:58:06 AM,49050,39.2,0.16,-6.12E-05,-5.41E-07,21.7
05/26/2020 4:58:36 AM,49080,39.2,0.16,-2.77E-05,3.77E-07,21.7
05/26/2020 4:59:06 AM,49110,39.2,0.16,6.69E-06,3.56E-07,21.7
05/26/2020 4:59:36 AM,49140,39.1,0.16,7.64E-06,-3.13E-07,21.7
05/26/2020 5:00:06 AM,49170,39.1,0.16,-3.25E-05,-3.82E-07,21.7
05/26/2020 5:00:36 AM,49200,39.1,0.16,-4.49E-05,2.92E-07,21.7
05/26/2020 5:01:06 AM,49230,39,0.16,-9.56E-06,8.49E-07,21.7
05/26/2020 5:01:36 AM,49260,38.9,0.16,3.73E-05,4.94E-07,21.8
05/26/2020 5:02:06 AM,49290,39,0.16,3.82E-05,-3.34E-07,21.8
05/26/2020 5:02:36 AM,49320,38.9,0.16,-3.82E-06,-7.06E-07,21.8
05/26/2020 5:03:06 AM,49350,38.9,0.16,-2.87E-05,-2.44E-07,21.8
05/26/2020 5:03:36 AM,49380,38.9,0.16,-2.29E-05,2.55E-07,21.8
05/26/2020 5:04:06 AM,49410,39,0.16,1.34E-05,2.07E-07,21.8
05/26/2020 5:04:36 AM,49440,39,0.16,0,8.49E-08,21.8
05/26/2020 5:05:06 AM,49470,39.1,0.16,-1.43E-05,1.49E-07,21.8
05/26/2020 5:05:36 AM,49500,39.1,0.16,2.01E-05,2.50E-07,21.8
05/26/2020 5:06:06 AM,49530,39.1,0.16,2.01E-05,-8.49E-08,21.8
05/26/2020 5:06:36 AM,49560,39.3,0.16,1.05E-05,-3.34E-07,21.8
05/26/2020 5:07:06 AM,49590,39.3,0.16,-2.01E-05,-2.12E-08,21.8
05/26/2020 5:07:36 AM,49620,39.3,0.16,0,1.65E-07,21.8
05/26/2020 5:08:06 AM,49650,39.3,0.16,2.68E-05,-2.65E-08,21.8
05/26/2020 5:08:36 AM,49680,39.3,0.16,-6.69E-06,-2.81E-07,21.8
05/26/2020 5:09:06 AM,49710,39.2,0.16,-1.82E-05,-5.84E-08,21.8
05/26/2020 5:09:36 AM,49740,39.2,0.16,-5.73E-06,1.43E-07,21.8
05/26/2020 5:10:06 AM,49770,39.2,0.16,1.53E-05,-1.17E-07,21.8
05/26/2020 5:10:36 AM,49800,39.2,0.16,-1.43E-05,-2.76E-07,21.8
05/26/2020 5:11:06 AM,49830,39.2,0.16,-3.06E-05,5.84E-08,21.8
05/26/2020 5:11:36 AM,49860,39.2,0.16,-9.56E-06,4.67E-07,21.8
05/26/2020 5:12:06 AM,49890,39.1,0.16,2.10E-05,2.87E-07,21.8
05/26/2020 5:12:36 AM,49920,39.1,0.16,1.82E-05,-2.07E-07,21.8
05/26/2020 5:13:06 AM,49950,39,0.16,-6.69E-06,-4.09E-07,21.8
05/26/2020 5:13:36 AM,49980,39,0.16,-1.91E-05,-1.75E-07,21.9
05/26/2020 5:14:06 AM,50010,39,0.16,-1.53E-05,1.17E-07,21.8
05/26/2020 5:14:36 AM,50040,39,0.16,-4.78E-06,1.91E-07,21.8
05/26/2020 5:15:06 AM,50070,38.9,0.16,0,1.96E-07,21.8
05/26/2020 5:15:36 AM,50100,38.9,0.16,-4.63E-19,2.28E-07,21.8
05/26/2020 5:16:06 AM,50130,38.9,0.16,1.53E-05,2.12E-07,21.8
05/26/2020 5:16:36 AM,50160,39.1,0.16,2.10E-05,5.31E-09,21.8
05/26/2020 5:17:06 AM,50190,39.1,0.16,1.72E-05,-2.65E-07,21.8
05/26/2020 5:17:36 AM,50220,39.1,0.16,-9.56E-07,-3.24E-07,21.8
05/26/2020 5:18:06 AM,50250,39.2,0.16,-1.05E-05,-1.49E-07,21.8
05/26/2020 5:18:36 AM,50280,39.2,0.16,-9.56E-06,5.84E-08,21.8
05/26/2020 5:19:06 AM,50310,39.2,0.16,-9.56E-07,5.31E-08,21.8
05/26/2020 5:19:36 AM,50340,39.2,0.16,-4.63E-19,2.57E-21,21.8
05/26/2020 5:20:06 AM,50370,39.2,0.16,-1.05E-05,5.31E-09,21.8
05/26/2020 5:20:36 AM,50400,39.3,0.16,4.63E-19,6.37E-08,21.7
05/26/2020 5:21:06 AM,50430,39.2,0.16,-4.63E-19,-2.57E-21,21.7
05/26/2020 5:21:36 AM,50460,39.1,0.16,9.56E-07,-6.90E-08,21.7
05/26/2020 5:22:06 AM,50490,39.2,0.16,-1.15E-05,6.37E-08,21.8
05/26/2020 5:22:36 AM,50520,39.2,0.16,-9.56E-07,2.23E-07,21.8
05/26/2020 5:23:06 AM,50550,39.2,0.16,1.34E-05,2.34E-07,21.8
05/26/2020 5:23:36 AM,50580,39.2,0.16,1.62E-05,-1.06E-08,21.8
05/26/2020 5:24:06 AM,50610,39.1,0.16,1.34E-05,-2.81E-07,21.8
05/26/2020 5:24:36 AM,50640,39.1,0.16,-2.87E-06,-3.24E-07,21.8
05/26/2020 5:25:06 AM,50670,39.1,0.16,-1.82E-05,-4.78E-08,21.8
05/26/2020 5:25:36 AM,50700,39.1,0.16,-1.05E-05,2.23E-07,21.8
05/26/2020 5:26:06 AM,50730,39,0.16,1.24E-05,1.80E-07,21.8
05/26/2020 5:26:36 AM,50760,39,0.16,6.69E-06,-5.84E-08,21.8
05/26/2020 5:27:06 AM,50790,38.9,0.16,-2.87E-06,-1.38E-07,21.8
05/26/2020 5:27:36 AM,50820,38.9,0.16,-5.73E-06,-9.02E-08,21.8
05/26/2020 5:28:06 AM,50850,39,0.16,0,-5.31E-08,21.8
05/26/2020 5:28:36 AM,50880,39,0.16,-1.24E-05,4.78E-08,21.8
05/26/2020 5:29:06 AM,50910,39.1,0.16,-5.73E-06,1.96E-07,21.8
05/26/2020 5:29:36 AM,50940,39.2,0.16,8.60E-06,2.07E-07,21.8
05/26/2020 5:30:06 AM,50970,39.2,0.16,1.43E-05,2.65E-08,21.8
05/26/2020 5:30:36 AM,51000,39.2,0.16,4.78E-06,-4.78E-08,21.8
05/26/2020 5:31:06 AM,51030,39.2,0.16,2.87E-06,1.38E-07,21.8
05/26/2020 5:31:36 AM,51060,39.3,0.16,1.15E-05,2.55E-07,21.8
05/26/2020 5:32:06 AM,51090,39.3,0.16,3.25E-05,-9.56E-08,21.8
05/26/2020 5:32:36 AM,51120,39.3,0.16,2.10E-05,-6.21E-07,21.8
05/26/2020 5:33:06 AM,51150,39.4,0.16,-2.39E-05,-5.36E-07,21.8
05/26/2020 5:33:36 AM,51180,39.3,0.16,-4.40E-05,2.92E-07,21.8
05/26/2020 5:34:06 AM,51210,39.3,0.16,9.56E-07,7.06E-07,21.8
05/26/2020 5:34:36 AM,51240,39.3,0.16,4.87E-05,1.54E-07,21.8
05/26/2020 5:35:06 AM,51270,39.3,0.16,1.05E-05,-4.14E-07,21.8
05/26/2020 5:35:36 AM,51300,39.3,0.16,-2.58E-05,-1.59E-07,21.8
05/26/2020 5:36:06 AM,51330,39.3,0.16,9.56E-07,2.18E-07,21.8
05/26/2020 5:36:36 AM,51360,39.2,0.16,2.96E-05,-9.56E-08,21.8
05/26/2020 5:37:06 AM,51390,39.2,0.16,-5.73E-06,-5.15E-07,21.8
05/26/2020 5:37:36 AM,51420,39.1,0.16,-3.63E-05,-2.12E-07,21.8
05/26/2020 5:38:06 AM,51450,39.1,0.16,-2.58E-05,3.13E-07,21.8
05/26/2020 5:38:36 AM,51480,39,0.16,1.15E-05,2.87E-07,21.8
05/26/2020 5:39:06 AM,51510,39,0.16,2.87E-06,1.22E-07,21.8
05/26/2020 5:39:36 AM,51540,39,0.16,-1.34E-05,2.34E-07,21.8
05/26/2020 5:40:06 AM,51570,38.9,0.16,2.10E-05,3.13E-07,21.8
05/26/2020 5:40:36 AM,51600,39,0.16,3.54E-05,-1.59E-07,21.8
05/26/2020 5:41:06 AM,51630,39,0.16,1.05E-05,-7.27E-07,21.8
05/26/2020 5:41:36 AM,51660,39.1,0.16,-3.15E-05,-5.41E-07,21.8
05/26/2020 5:42:06 AM,51690,39.2,0.16,-4.30E-05,9.56E-08,21.8
05/26/2020 5:42:36 AM,51720,39.2,0.16,-8.60E-06,4.30E-07,21.8
05/26/2020 5:43:06 AM,51750,39.3,0.16,4.78E-06,2.71E-07,21.8
05/26/2020 5:43:36 AM,51780,39.4,0.16,-1.91E-06,-1.06E-08,21.8
05/26/2020 5:44:06 AM,51810,39.3,0.16,-9.56E-07,-5.31E-09,21.8
05/26/2020 5:44:36 AM,51840,39.3,0.16,-4.78E-06,9.56E-08,21.8
05/26/2020 5:45:06 AM,51870,39.3,0.16,6.69E-06,5.84E-08,21.7
05/26/2020 5:45:36 AM,51900,39.4,0.16,7.64E-06,-2.12E-08,21.7
05/26/2020 5:46:06 AM,51930,39.4,0.16,-2.87E-06,-7.43E-08,21.7
05/26/2020 5:46:36 AM,51960,39.4,0.16,9.56E-07,-2.65E-08,21.7
05/26/2020 5:47:06 AM,51990,39.4,0.16,0,-4.25E-08,21.7
05/26/2020 5:47:36 AM,52020,39.4,0.16,0,7.43E-08,21.7
05/26/2020 5:48:06 AM,52050,39.4,0.16,-9.56E-06,3.13E-07,21.7
05/26/2020 5:48:36 AM,52080,39.4,0.16,2.39E-05,2.23E-07,21.7
05/26/2020 5:49:06 AM,52110,39.3,0.16,3.25E-05,-2.18E-07,21.7
05/26/2020 5:49:36 AM,52140,39.2,0.16,-1.91E-06,-4.94E-07,21.8
05/26/2020 5:50:06 AM,52170,39.2,0.16,-2.29E-05,-8.49E-08,21.8
05/26/2020 5:50:36 AM,52200,39.2,0.16,-9.56E-06,2.81E-07,21.8
05/26/2020 5:51:06 AM,52230,39.1,0.16,2.48E-05,5.84E-08,21.8
05/26/2020 5:51:36 AM,52260,39.1,0.16,9.56E-07,-3.24E-07,21.8
05/26/2020 5:52:06 AM,52290,39.1,0.16,-2.29E-05,-3.08E-07,21.8
05/26/2020 5:52:36 AM,52320,39,0.16,-2.01E-05,7.43E-08,21.8
05/26/2020 5:53:06 AM,52350,39.1,0.16,-9.56E-06,2.50E-07,21.8
05/26/2020 5:53:36 AM,52380,39.1,0.16,9.56E-07,2.39E-07,21.8
05/26/2020 5:54:06 AM,52410,39.2,0.16,9.56E-07,1.75E-07,21.8
05/26/2020 5:54:36 AM,52440,39.2,0.16,1.24E-05,3.72E-08,21.8
05/26/2020 5:55:06 AM,52470,39.2,0.16,1.05E-05,-1.22E-07,21.8
05/26/2020 5:55:36 AM,52500,39.3,0.16,-1.91E-06,-2.02E-07,21.8
05/26/2020 5:56:06 AM,52530,39.3,0.16,-6.69E-06,-1.11E-07,21.8
05/26/2020 5:56:36 AM,52560,39.3,0.16,-6.69E-06,-1.06E-08,21.8
05/26/2020 5:57:06 AM,52590,39.3,0.16,-4.78E-06,2.12E-08,21.8
05/26/2020 5:57:36 AM,52620,39.3,0.16,-5.73E-06,2.28E-07,21.8
05/26/2020 5:58:06 AM,52650,39.4,0.16,-3.82E-06,4.46E-07,21.8
05/26/2020 5:58:36 AM,52680,39.4,0.16,3.34E-05,2.55E-07,21.8
05/26/2020 5:59:06 AM,52710,39.4,0.16,3.63E-05,-3.45E-07,21.8
05/26/2020 5:59:36 AM,52740,39.3,0.16,9.25E-19,-7.86E-07,21.8
05/26/2020 6:00:06 AM,52770,39.3,0.16,-3.25E-05,-2.44E-07,21.8
05/26/2020 6:00:36 AM,52800,39.3,0.16,-3.92E-05,5.84E-07,21.8
05/26/2020 6:01:06 AM,52830,39.3,0.16,3.15E-05,6.80E-07,21.8
05/26/2020 6:01:36 AM,52860,39.3,0.16,4.11E-05,-5.31E-08,21.8
05/26/2020 6:02:06 AM,52890,39.2,0.16,9.56E-06,-7.54E-07,21.8
05/26/2020 6:02:36 AM,52920,39.2,0.16,-2.68E-05,-4.88E-07,21.8
05/26/2020 6:03:06 AM,52950,39.1,0.16,-3.63E-05,1.11E-07,21.8
05/26/2020 6:03:36 AM,52980,39.1,0.16,-9.56E-07,3.82E-07,21.8
05/26/2020 6:04:06 AM,53010,39.1,0.16,3.82E-06,2.12E-07,21.8
05/26/2020 6:04:36 AM,53040,39.1,0.16,1.91E-06,-5.31E-08,21.8
05/26/2020 6:05:06 AM,53070,39.1,0.16,-9.56E-07,-4.25E-08,21.8
05/26/2020 6:05:36 AM,53100,39.1,0.16,-5.73E-06,1.06E-07,21.8
05/26/2020 6:06:06 AM,53130,39,0.16,3.82E-06,2.50E-07,21.8
05/26/2020 6:06:36 AM,53160,39.2,0.16,1.62E-05,1.49E-07,21.8
05/26/2020 6:07:06 AM,53190,39.2,0.16,2.20E-05,-1.86E-07,21.8
05/26/2020 6:07:36 AM,53220,39.3,0.16,2.87E-06,-3.93E-07,21.8
05/26/2020 6:08:06 AM,53250,39.4,0.16,-1.62E-05,-3.03E-07,21.7
05/26/2020 6:08:36 AM,53280,39.4,0.16,-1.62E-05,-6.90E-08,21.7
05/26/2020 6:09:06 AM,53310,39.4,0.16,-1.34E-05,6.37E-08,21.7
05/26/2020 6:09:36 AM,53340,39.4,0.16,-1.24E-05,1.70E-07,21.7
05/26/2020 6:10:06 AM,53370,39.4,0.16,-8.60E-06,2.81E-07,21.7
05/26/2020 6:10:36 AM,53400,39.4,0.16,9.56E-06,2.44E-07,21.7
05/26/2020 6:11:06 AM,53430,39.4,0.16,1.53E-05,6.37E-08,21.7
05/26/2020 6:11:36 AM,53460,39.5,0.16,7.64E-06,-7.96E-08,21.7
05/26/2020 6:12:06 AM,53490,39.5,0.16,4.78E-06,-1.06E-07,21.7
05/26/2020 6:12:36 AM,53520,39.5,0.16,5.73E-06,-1.27E-07,21.7
05/26/2020 6:13:06 AM,53550,39.4,0.16,-1.91E-06,-1.70E-07,21.7
05/26/2020 6:13:36 AM,53580,39.4,0.16,-8.60E-06,-1.11E-07,21.7
05/26/2020 6:14:06 AM,53610,39.4,0.16,-1.15E-05,2.12E-08,21.8
05/26/2020 6:14:36 AM,53640,39.4,0.16,-4.78E-06,1.11E-07,21.8
05/26/2020 6:15:06 AM,53670,39.3,0.16,-1.91E-06,1.49E-07,21.8
05/26/2020 6:15:36 AM,53700,39.3,0.16,1.91E-06,1.11E-07,21.8
05/26/2020 6:16:06 AM,53730,39.2,0.16,8.60E-06,-1.06E-08,21.8
05/26/2020 6:16:36 AM,53760,39.1,0.16,4.78E-06,-1.33E-07,21.8
05/26/2020 6:17:06 AM,53790,39.1,0.16,-6.69E-06,-1.11E-07,21.8
05/26/2020 6:17:36 AM,53820,39.1,0.16,-6.69E-06,5.31E-08,21.8
05/26/2020 6:18:06 AM,53850,39.1,0.16,0,1.54E-07,21.8
05/26/2020 6:18:36 AM,53880,39,0.16,7.64E-06,2.55E-07,21.8
05/26/2020 6:19:06 AM,53910,39.1,0.16,6.69E-06,2.92E-07,21.8
05/26/2020 6:19:36 AM,53940,39.1,0.16,3.25E-05,3.19E-08,21.8
05/26/2020 6:20:06 AM,53970,39.2,0.16,2.77E-05,-4.72E-07,21.8
05/26/2020 6:20:36 AM,54000,39.3,0.16,-7.64E-06,-6.48E-07,21.8
05/26/2020 6:21:06 AM,54030,39.3,0.16,-3.82E-05,9.56E-08,21.8
05/26/2020 6:21:36 AM,54060,39.3,0.16,-1.82E-05,8.07E-07,21.8
05/26/2020 6:22:06 AM,54090,39.4,0.16,5.54E-05,5.04E-07,21.8
05/26/2020 6:22:36 AM,54120,39.4,0.16,4.40E-05,-5.68E-07,21.8
05/26/2020 6:23:06 AM,54150,39.4,0.16,-9.56E-06,-1.08E-06,21.8
05/26/2020 6:23:36 AM,54180,39.4,0.16,-5.54E-05,-3.34E-07,21.8
05/26/2020 6:24:06 AM,54210,39.4,0.16,-4.01E-05,5.89E-07,21.8
05/26/2020 6:24:36 AM,54240,39.5,0.16,1.43E-05,7.54E-07,21.8
05/26/2020 6:25:06 AM,54270,39.4,0.16,2.68E-05,1.65E-07,21.8
05/26/2020 6:25:36 AM,54300,39.4,0.16,1.34E-05,-2.23E-07,21.8
05/26/2020 6:26:06 AM,54330,39.4,0.16,-9.56E-06,-5.84E-08,21.8
05/26/2020 6:26:36 AM,54360,39.4,0.16,1.05E-05,5.84E-08,21.8
05/26/2020 6:27:06 AM,54390,39.3,0.16,1.91E-05,-2.39E-07,21.8
05/26/2020 6:27:36 AM,54420,39.3,0.16,-4.78E-06,-5.63E-07,21.8
05/26/2020 6:28:06 AM,54450,39.3,0.16,-3.73E-05,-5.84E-08,21.8
05/26/2020 6:28:36 AM,54480,39.2,0.16,-3.44E-05,6.80E-07,21.8
05/26/2020 6:29:06 AM,54510,39.2,0.16,3.82E-05,6.64E-07,21.8
05/26/2020 6:29:36 AM,54540,39.1,0.16,4.20E-05,-1.33E-07,21.8
05/26/2020 6:30:06 AM,54570,39.1,0.16,5.73E-06,-6.85E-07,21.8
05/26/2020 6:30:36 AM,54600,39,0.16,-2.58E-05,-3.29E-07,21.8
05/26/2020 6:31:06 AM,54630,39,0.16,-1.72E-05,7.96E-08,21.8
05/26/2020 6:31:36 AM,54660,39.1,0.16,5.73E-06,5.84E-08,21.8
05/26/2020 6:32:06 AM,54690,39.1,0.16,-1.15E-05,-1.22E-07,21.8
05/26/2020 6:32:36 AM,54720,39.2,0.16,-2.10E-05,-3.72E-08,21.8
05/26/2020 6:33:06 AM,54750,39.3,0.16,-1.24E-05,1.91E-07,21.7
05/26/2020 6:33:36 AM,54780,39.3,0.16,0,2.02E-07,21.7
05/26/2020 6:34:06 AM,54810,39.2,0.16,1.91E-06,4.78E-08,21.7
05/26/2020 6:34:36 AM,54840,39.3,0.16,9.56E-07,-4.78E-08,21.7
05/26/2020 6:35:06 AM,54870,39.4,0.16,-4.78E-06,-3.19E-08,21.7
05/26/2020 6:35:36 AM,54900,39.3,0.16,-1.91E-06,2.12E-08,21.7
05/26/2020 6:36:06 AM,54930,39.4,0.16,-9.56E-07,6.37E-08,21.7
05/26/2020 6:36:36 AM,54960,39.4,0.16,9.56E-07,1.38E-07,21.7
05/26/2020 6:37:06 AM,54990,39.4,0.16,3.82E-06,2.55E-07,21.7
05/26/2020 6:37:36 AM,55020,39.4,0.16,1.82E-05,1.75E-07,21.8
05/26/2020 6:38:06 AM,55050,39.3,0.16,2.77E-05,-6.90E-08,21.8
05/26/2020 6:38:36 AM,55080,39.3,0.16,8.60E-06,-2.87E-07,21.8
05/26/2020 6:39:06 AM,55110,39.3,0.16,9.56E-07,-2.65E-07,21.8
05/26/2020 6:39:36 AM,55140,39.2,0.16,-6.69E-06,-1.06E-07,21.8
05/26/2020 6:40:06 AM,55170,39.2,0.16,-4.78E-06,-1.59E-08,21.8
05/26/2020 6:40:36 AM,55200,39.2,0.16,-4.78E-06,5.31E-08,21.8
05/26/2020 6:41:06 AM,55230,39.1,0.16,-3.82E-06,-1.59E-08,21.8
05/26/2020 6:41:36 AM,55260,39.1,0.16,1.91E-06,3.72E-08,21.8
05/26/2020 6:42:06 AM,55290,39,0.16,-1.43E-05,2.02E-07,21.8
05/26/2020 6:42:36 AM,55320,39,0.16,1.24E-05,2.12E-07,21.8
05/26/2020 6:43:06 AM,55350,39,0.16,2.20E-05,-4.25E-08,21.8
05/26/2020 6:43:36 AM,55380,39,0.16,3.82E-06,-2.87E-07,21.8
05/26/2020 6:44:06 AM,55410,39,0.16,-1.34E-05,9.02E-08,21.8
05/26/2020 6:44:36 AM,55440,39.1,0.16,-3.82E-06,4.41E-07,21.8
05/26/2020 6:45:06 AM,55470,39.2,0.16,4.59E-05,1.01E-07,21.8
05/26/2020 6:45:36 AM,55500,39.2,0.16,2.39E-05,-6.37E-07,21.8
05/26/2020 6:46:06 AM,55530,39.3,0.16,-2.29E-05,-8.71E-07,21.8
